Unnamed: 0,PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
2412,9.0,0.0,0.0,739.0,9E,D,9E,2,2,YWG,CA,926,GRR,US,43,2010,4,10,2,F
2413,9.0,0.0,0.0,746.0,9E,D,9E,2,2,YUL,CA,941,MDW,US,41,2010,2,5,2,F
2414,9.0,0.0,0.0,765.0,9E,D,9E,2,2,YQB,CA,941,AZO,US,43,2010,2,5,2,F
2415,9.0,0.0,0.0,788.0,OH (1),D,OH,3,3,YUL,CA,941,MSN,US,45,2010,2,6,2,F
2416,9.0,0.0,0.0,797.0,9E,D,9E,2,2,YYZ,CA,936,BHM,US,51,2010,1,2,2,F
2417,9.0,0.0,0.0,846.0,9E,D,9E,2,2,OMA,US,65,YYZ,CA,936,2010,1,1,2,F
2418,9.0,0.0,0.0,846.0,EV,D,EV,3,3,OMA,US,65,YYZ,CA,936,2010,3,8,2,F
2419,9.0,0.0,0.0,857.0,9E,D,9E,2,2,YYZ,CA,936,FSD,US,67,2010,3,7,2,F
2420,9.0,0.0,0.0,859.0,9L,D,9L,2,2,YUL,CA,941,MYR,US,37,2010,4,12,2,F
2421,9.0,0.0,0.0,861.0,OH (1),D,OH,3,3,YHZ,CA,951,ORF,US,38,2010,2,4,2,F
2422,9.0,0.0,0.0,865.0,9E,D,9E,2,2,YYZ,CA,936,FAR,US,66,2010,3,9,2,F
2423,9.0,0.0,0.0,889.0,9E,D,9E,2,2,DLH,US,63,YUL,CA,941,2010,1,3,2,F
2424,9.0,0.0,0.0,945.0,9E,D,9E,2,2,YWG,CA,926,CLE,US,44,2010,4,11,2,F
2425,9.0,0.0,0.0,968.0,EV,D,EV,3,3,YYZ,CA,936,JAN,US,53,2010,2,5,2,F
2426,9.0,0.0,0.0,986.0,EV,D,EV,3,3,YYZ,CA,936,VPS,US,33,2010,4,11,2,F
2427,9.0,0.0,0.0,989.0,9E,D,9E,2,2,YWG,CA,926,SDF,US,52,2010,4,11,2,F
2428,9.0,0.0,0.0,1021.0,9E,D,9E,2,2,YYZ,CA,936,ICT,US,62,2010,1,1,3,F
2429,9.0,0.0,0.0,1050.0,OO,D,OO,3,3,YWG,CA,926,PIT,US,23,2010,3,9,3,F
2430,9.0,0.0,0.0,1056.0,AA,D,AA,3,3,MCO,US,33,YYZ,CA,936,2010,4,11,3,F
2431,9.0,0.0,0.0,1073.0,OH (1),D,OH,3,3,BHM,US,51,YUL,CA,941,2010,2,6,3,F
2432,9.0,0.0,0.0,1080.0,US,D,US,3,3,YVR,CA,906,LAX,US,91,2010,3,9,3,F
2433,9.0,0.0,0.0,1110.0,AA,D,AA,3,3,YYZ,CA,936,MSY,US,72,2010,2,6,3,F
2434,9.0,0.0,0.0,1157.0,OH (1),D,OH,3,3,YHZ,CA,951,CVG,US,52,2010,1,2,3,F
2435,9.0,0.0,0.0,1168.0,XJ,D,XJ,2,2,YEG,CA,916,OMA,US,65,2010,1,2,3,F
2436,9.0,0.0,0.0,1244.0,9E,D,9E,2,2,XNA,US,71,YUL,CA,941,2010,3,9,3,F
2437,9.0,0.0,0.0,1366.0,OO,D,OO,3,3,YQB,CA,941,LIT,US,71,2010,3,8,3,F
2438,9.0,0.0,0.0,1388.0,AA,D,AA,3,3,YYC,CA,916,ELP,US,74,2010,1,1,3,F
2439,9.0,0.0,0.0,1463.0,OH (1),D,OH,3,3,BHM,US,51,YHZ,CA,951,2010,2,4,3,F
2440,9.0,0.0,0.0,1584.0,EV,D,EV,3,3,IAH,US,74,YUL,CA,941,2010,1,2,4,F
2441,9.0,0.0,0.0,1764.0,US,D,US,3,3,YVR,CA,906,ORD,US,41,2010,1,3,4,F
2442,9.0,0.0,0.0,1952.0,CP (2),D,CP,2,2,YYC,CA,916,IAD,US,38,2010,4,12,4,F
2443,9.0,0.0,0.0,2065.0,XJ,D,XJ,2,2,RDU,US,36,YEG,CA,916,2010,4,12,5,F
2444,9.0,0.0,0.0,2097.0,UA,D,UA,3,3,YYC,CA,916,BOS,US,13,2010,1,1,5,F
2445,9.0,0.0,0.0,2429.0,DL,D,DL,3,3,YVR,CA,906,EWR,US,21,2010,3,7,5,F
2446,9.0,22.0,0.0,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2010,2,5,1,L
2447,10.0,0.0,0.0,70.0,KAH,D,KAH,1,6,KEH,US,93,YWH,CA,906,2010,2,6,1,L
2448,10.0,0.0,0.0,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2010,1,2,1,L
2449,10.0,0.0,0.0,73.0,KAH,D,KAH,1,6,YWH,CA,906,LKE,US,93,2010,1,2,1,L
2450,10.0,0.0,0.0,82.0,KAH,D,KAH,1,6,KEH,US,93,YYJ,CA,906,2010,3,9,1,F
2451,10.0,0.0,0.0,86.0,KAH,D,KAH,1,6,YYJ,CA,906,LKE,US,93,2010,2,4,1,L
2452,10.0,0.0,0.0,123.0,KAH,D,KAH,1,6,KEH,US,93,ZNA,CA,906,2010,3,8,1,L
2453,10.0,0.0,0.0,128.0,KAH,D,KAH,1,6,ZNA,CA,906,LKE,US,93,2010,3,8,1,L
2454,10.0,0.0,0.0,137.0,KAH,D,KAH,1,6,KEH,US,93,YHS,CA,906,2010,3,8,1,F
2455,10.0,0.0,0.0,198.0,KAH,D,KAH,1,6,KEH,US,93,YCF,CA,906,2010,2,6,1,F
2456,10.0,0.0,0.0,294.0,2F,D,2F,1,5,YOC,CA,911,FAI,US,1,2010,1,1,1,L
2457,10.0,0.0,0.0,340.0,9E,D,9E,2,2,YYZ,CA,936,FWA,US,42,2010,3,8,1,F
2458,10.0,0.0,0.0,406.0,9E,D,9E,2,2,PIT,US,23,YOW,CA,936,2010,3,8,1,F
2459,10.0,0.0,0.0,443.0,OH (1),D,OH,3,3,YYZ,CA,936,RIC,US,38,2010,1,2,1,F
2460,10.0,0.0,0.0,445.0,9E,D,9E,2,2,ATW,US,45,YYZ,CA,936,2010,4,11,1,F
2461,10.0,0.0,0.0,475.0,OH (1),D,OH,3,3,PIT,US,23,YUL,CA,941,2010,1,1,1,F
2462,10.0,0.0,0.0,494.0,OH (1),D,OH,3,3,CLE,US,44,YUL,CA,941,2010,1,1,1,F
2463,10.0,0.0,0.0,494.0,OH (1),D,OH,3,3,YUL,CA,941,CLE,US,44,2010,1,2,1,F
2464,10.0,0.0,0.0,526.0,9E,D,9E,2,2,BMI,US,41,YYZ,CA,936,2010,2,4,2,F
2465,10.0,0.0,0.0,621.0,EV,D,EV,3,3,GSP,US,37,YYZ,CA,936,2010,1,1,2,F
2466,10.0,0.0,0.0,641.0,OH (1),D,OH,3,3,YYZ,CA,936,BNA,US,54,2010,3,8,2,F
2467,10.0,0.0,0.0,661.0,OH (1),D,OH,3,3,JFK,US,22,YYG,CA,956,2010,4,11,2,F
2468,10.0,0.0,0.0,679.0,XE,D,XE,2,2,YYZ,CA,936,MSP,US,63,2010,2,6,2,F
2469,10.0,0.0,0.0,707.0,UA,D,UA,3,3,ORD,US,41,YWG,CA,926,2010,4,10,2,F
2470,10.0,0.0,0.0,720.0,9E,D,9E,2,2,BHM,US,51,YXU,CA,936,2010,4,12,2,F
2471,10.0,0.0,0.0,724.0,OH (1),D,OH,3,3,YUL,CA,941,GSO,US,36,2010,2,6,2,F
2472,10.0,0.0,0.0,724.0,OH (1),D,OH,3,3,YUL,CA,941,GSO,US,36,2010,3,7,2,F
2473,10.0,0.0,0.0,730.0,OH (1),D,OH,3,3,YUL,CA,941,ATW,US,45,2010,4,11,2,F
2474,10.0,0.0,0.0,751.0,9E,D,9E,2,2,IND,US,42,YUL,CA,941,2010,3,9,2,F
2475,10.0,0.0,0.0,788.0,9E,D,9E,2,2,YUL,CA,941,MSN,US,45,2010,3,9,2,F
2476,10.0,0.0,0.0,788.0,OH (1),D,OH,3,3,MSN,US,45,YUL,CA,941,2010,2,6,2,F
2477,10.0,0.0,0.0,788.0,OH (1),D,OH,3,3,MSN,US,45,YUL,CA,941,2010,3,9,2,F
2478,10.0,0.0,0.0,800.0,0WQ,D,0WQ,1,1,YVR,CA,906,SFO,US,91,2010,1,1,2,L
2479,10.0,0.0,0.0,846.0,9E,D,9E,2,2,OMA,US,65,YYZ,CA,936,2010,2,4,2,F
2480,10.0,0.0,0.0,846.0,OH (1),D,OH,3,3,OMA,US,65,YYZ,CA,936,2010,2,6,2,F
2481,10.0,0.0,0.0,876.0,OH (1),D,OH,3,3,EVV,US,42,YUL,CA,941,2010,3,7,2,F
2482,10.0,0.0,0.0,879.0,9E,D,9E,2,2,YQB,CA,941,MDW,US,41,2010,4,11,2,F
2483,10.0,0.0,0.0,883.0,9E,D,9E,2,2,IND,US,42,YWG,CA,926,2010,2,5,2,F
2484,10.0,0.0,0.0,929.0,OH (1),D,OH,3,3,XNA,US,71,YYZ,CA,936,2010,3,8,2,F
2485,10.0,0.0,0.0,940.0,9E,D,9E,2,2,DSM,US,61,YOW,CA,936,2010,4,10,2,F
2486,10.0,0.0,0.0,945.0,OH (1),D,OH,3,3,CLE,US,44,YWG,CA,926,2010,3,7,2,F
2487,10.0,0.0,0.0,992.0,UA,D,UA,3,3,LAS,US,85,YVR,CA,906,2010,4,11,2,F
2488,10.0,0.0,0.0,1003.0,9E,D,9E,2,2,BHM,US,51,YOW,CA,936,2010,2,4,3,F
2489,10.0,0.0,0.0,1004.0,EV,D,EV,3,3,YYZ,CA,936,TUL,US,73,2010,3,9,3,F
2490,10.0,0.0,0.0,1050.0,9E,D,9E,2,2,PIT,US,23,YWG,CA,926,2010,4,11,3,F
2491,10.0,0.0,0.0,1073.0,OH (1),D,OH,3,3,BHM,US,51,YUL,CA,941,2010,3,7,3,F
2492,10.0,0.0,0.0,1075.0,EV,D,EV,3,3,YYZ,CA,936,MLB,US,33,2010,3,8,3,F
2493,10.0,0.0,0.0,1110.0,AA,D,AA,3,3,YYZ,CA,936,MSY,US,72,2010,2,5,3,F
2494,10.0,0.0,0.0,1110.0,OH (1),D,OH,3,3,MSY,US,72,YYZ,CA,936,2010,3,8,3,F
2495,10.0,0.0,0.0,1114.0,9E,D,9E,2,2,OKC,US,73,YYZ,CA,936,2010,3,7,3,F
2496,10.0,0.0,0.0,1114.0,EV,D,EV,3,3,OKC,US,73,YYZ,CA,936,2010,3,9,3,F
2497,10.0,0.0,0.0,1114.0,OH (1),D,OH,3,3,YYZ,CA,936,OKC,US,73,2010,3,8,3,F
2498,10.0,0.0,0.0,1178.0,9E,D,9E,2,2,TYS,US,54,YWG,CA,926,2010,1,1,3,F
2499,10.0,0.0,0.0,1188.0,AA,D,AA,3,3,RSW,US,33,YYZ,CA,936,2010,2,6,3,F
2500,10.0,0.0,0.0,1223.0,OH (1),D,OH,3,3,LIT,US,71,YUL,CA,941,2010,4,12,3,F
2501,10.0,0.0,0.0,1244.0,EV,D,EV,3,3,YUL,CA,941,VPS,US,33,2010,2,5,3,F
2502,10.0,0.0,0.0,1436.0,CP (2),D,CP,2,2,YVR,CA,906,MSP,US,63,2010,4,10,3,F
2503,10.0,0.0,0.0,1481.0,OO,D,OO,3,3,PSP,US,91,YWG,CA,926,2010,4,11,3,F
2504,10.0,0.0,0.0,1548.0,AA,D,AA,3,3,IND,US,42,YYC,CA,916,2010,2,4,4,F
2505,10.0,0.0,0.0,1599.0,EV,D,EV,3,3,YUL,CA,941,HOU,US,74,2010,3,8,4,F
2506,10.0,0.0,0.0,1706.0,XJ,D,XJ,2,2,CMH,US,44,YEG,CA,916,2010,4,11,4,F
2507,10.0,0.0,0.0,1764.0,OO,D,OO,3,3,ORD,US,41,YVR,CA,906,2010,3,9,4,F
2508,10.0,0.0,0.0,1787.0,CP (2),D,CP,2,2,YEG,CA,916,PIT,US,23,2010,1,1,4,F
2509,10.0,0.0,0.0,1833.0,OO,D,OO,3,3,CRW,US,39,YEG,CA,916,2010,4,10,4,F
2510,10.0,0.0,0.0,1911.0,AA,D,AA,3,3,YYZ,CA,936,SJU,US,3,2010,2,6,4,F
2511,10.0,0.0,0.0,1973.0,DL,D,DL,3,3,YYC,CA,916,DCA,US,38,2010,1,2,4,F
2512,10.0,0.0,0.0,2010.0,XJ,D,XJ,2,2,IAH,US,74,YHZ,CA,951,2010,4,11,5,F
2513,10.0,0.0,0.0,2366.0,CP (2),D,CP,2,2,DCA,US,38,YVR,CA,906,2010,1,2,5,F
2514,10.0,0.0,0.0,2410.0,CP (2),D,CP,2,2,PHL,US,23,YVR,CA,906,2010,4,12,5,F
2515,11.0,0.0,0.0,29.0,KAH,D,KAH,1,6,WSX,US,93,YWH,CA,906,2010,3,7,1,L
2516,11.0,0.0,0.0,70.0,KAH,D,KAH,1,6,KEH,US,93,YWH,CA,906,2010,1,3,1,L
2517,11.0,0.0,0.0,73.0,KAH,D,KAH,1,6,YWH,CA,906,LKE,US,93,2010,3,8,1,L
2518,11.0,0.0,0.0,86.0,KAH,D,KAH,1,6,LKE,US,93,YYJ,CA,906,2010,2,4,1,F
2519,11.0,0.0,0.0,121.0,KAH,D,KAH,1,6,CXH,CA,906,LKE,US,93,2010,3,8,1,L
2520,11.0,0.0,0.0,123.0,KAH,D,KAH,1,6,KEH,US,93,ZNA,CA,906,2010,2,5,1,L
2521,11.0,0.0,0.0,174.0,MQ,D,MQ,3,3,YYZ,CA,936,ELM,US,22,2010,2,6,1,F
2522,11.0,0.0,0.0,209.0,KAH,D,KAH,1,6,KEH,US,93,YHH,CA,906,2010,3,7,1,L
2523,11.0,0.0,0.0,229.0,KAH,D,KAH,1,6,LKE,US,93,YIG,CA,906,2010,2,6,1,F
2524,11.0,0.0,0.0,291.0,04Q,D,04Q,1,6,YKZ,CA,936,ALB,US,22,2010,4,10,1,L
2525,11.0,0.0,0.0,303.0,9L,D,9L,2,2,BUF,US,22,YUL,CA,941,2010,4,11,1,F
2526,11.0,0.0,0.0,347.0,OH (1),D,OH,3,3,BWI,US,35,YYZ,CA,936,2010,1,2,1,F
2527,11.0,0.0,0.0,394.0,OH (1),D,OH,3,3,YUL,CA,941,PHL,US,23,2010,2,5,1,F
2528,11.0,0.0,0.0,439.0,9E,D,9E,2,2,YYZ,CA,936,IND,US,42,2010,3,9,1,F
2529,11.0,0.0,0.0,449.0,OO,D,OO,3,3,YVR,CA,906,MSO,US,84,2010,3,7,1,F
2530,11.0,0.0,0.0,469.0,9E,D,9E,2,2,LEX,US,52,YYZ,CA,936,2010,4,12,1,F
2531,11.0,0.0,0.0,500.0,OH (1),D,OH,3,3,YUL,CA,941,CAK,US,44,2010,2,4,2,F
2532,11.0,0.0,0.0,599.0,DL,D,DL,3,3,MSN,US,45,YWG,CA,926,2010,2,4,2,F
2533,11.0,0.0,0.0,626.0,OH (1),D,OH,3,3,YYZ,CA,936,CID,US,61,2010,3,8,2,F
2534,11.0,0.0,0.0,630.0,OH (1),D,OH,3,3,AZO,US,43,YUL,CA,941,2010,4,11,2,F
2535,11.0,0.0,0.0,638.0,9E,D,9E,2,2,CLE,US,44,YQB,CA,941,2010,3,9,2,F
2536,11.0,0.0,0.0,654.0,OH (1),D,OH,3,3,YYZ,CA,936,STL,US,64,2010,1,2,2,F
2537,11.0,0.0,0.0,682.0,9E,D,9E,2,2,SBN,US,42,YUL,CA,941,2010,4,12,2,F
2538,11.0,0.0,0.0,691.0,9L,D,9L,2,2,YYZ,CA,936,MYR,US,37,2010,4,11,2,F
2539,11.0,0.0,0.0,707.0,DL,D,DL,3,3,YWG,CA,926,ORD,US,41,2010,2,5,2,F
2540,11.0,0.0,0.0,744.0,9E,D,9E,2,2,YYZ,CA,936,CHS,US,37,2010,2,6,2,F
2541,11.0,0.0,0.0,749.0,KS,D,KS,1,5,ANC,US,1,YUB,CA,931,2010,3,8,2,L
2542,11.0,0.0,0.0,788.0,OH (1),D,OH,3,3,YUL,CA,941,MSN,US,45,2010,3,8,2,F
2543,11.0,0.0,0.0,846.0,9E,D,9E,2,2,OMA,US,65,YYZ,CA,936,2010,1,2,2,F
2544,11.0,0.0,0.0,857.0,9E,D,9E,2,2,YYZ,CA,936,FSD,US,67,2010,2,5,2,F
2545,11.0,0.0,0.0,876.0,OH (1),D,OH,3,3,EVV,US,42,YUL,CA,941,2010,2,6,2,F
2546,11.0,0.0,0.0,883.0,9E,D,9E,2,2,IND,US,42,YWG,CA,926,2010,2,6,2,F
2547,11.0,0.0,0.0,917.0,OH (1),D,OH,3,3,YYZ,CA,936,JAX,US,33,2010,3,8,2,F
2548,11.0,0.0,0.0,979.0,DL,D,DL,3,3,YWG,CA,926,CMH,US,44,2010,1,3,2,F
2549,11.0,0.0,0.0,1075.0,EV,D,EV,3,3,YYZ,CA,936,MLB,US,33,2010,3,7,3,F
2550,11.0,0.0,0.0,1080.0,UA,D,UA,3,3,YVR,CA,906,LAX,US,91,2010,1,1,3,F
2551,11.0,0.0,0.0,1097.0,OO,D,OO,3,3,OMA,US,65,YYC,CA,916,2010,3,9,3,F
2552,11.0,0.0,0.0,1110.0,OH (1),D,OH,3,3,MSY,US,72,YYZ,CA,936,2010,2,6,3,F
2553,11.0,0.0,0.0,1114.0,9E,D,9E,2,2,OKC,US,73,YYZ,CA,936,2010,2,6,3,F
2554,11.0,0.0,0.0,1188.0,DL,D,DL,3,3,YYZ,CA,936,RSW,US,33,2010,3,9,3,F
2555,11.0,0.0,0.0,1280.0,OH (1),D,OH,3,3,IAH,US,74,YYZ,CA,936,2010,1,1,3,F
2556,11.0,0.0,0.0,1354.0,DL,D,DL,3,3,YWG,CA,926,BOS,US,13,2010,1,1,3,F
2557,11.0,0.0,0.0,1371.0,YV,D,YV,2,2,SNA,US,91,YEG,CA,916,2010,2,5,3,F
2558,11.0,0.0,0.0,1388.0,YV,D,YV,2,2,ELP,US,74,YYC,CA,916,2010,2,5,3,F
2559,11.0,0.0,0.0,1430.0,AA,D,AA,3,3,YYC,CA,916,STL,US,64,2010,3,7,3,F
2560,11.0,0.0,0.0,1436.0,US,D,US,3,3,YVR,CA,906,MSP,US,63,2010,3,9,3,F
2561,11.0,0.0,0.0,1491.0,OO,D,OO,3,3,STL,US,64,YEG,CA,916,2010,4,10,3,F
2562,11.0,0.0,0.0,1510.0,OO,D,OO,3,3,ICT,US,62,YVR,CA,906,2010,4,11,4,F
2563,11.0,0.0,0.0,1523.0,DL,D,DL,3,3,DFW,US,74,YYC,CA,916,2010,2,5,4,F
2564,11.0,0.0,0.0,1587.0,XJ,D,XJ,2,2,YEG,CA,916,DTW,US,43,2010,2,6,4,F
2565,11.0,0.0,0.0,1630.0,CP (2),D,CP,2,2,DFW,US,74,YEG,CA,916,2010,1,2,4,F
2566,11.0,0.0,0.0,1640.0,AA,D,AA,3,3,TUL,US,73,YVR,CA,906,2010,3,8,4,F
2567,11.0,0.0,0.0,1678.0,OO,D,OO,3,3,YYC,CA,916,CMH,US,44,2010,4,10,4,F
2568,11.0,0.0,0.0,1753.0,US,D,US,3,3,YVR,CA,906,DFW,US,74,2010,1,1,4,F
2569,11.0,0.0,0.0,1854.0,DL,D,DL,3,3,YEG,CA,916,IAH,US,74,2010,1,2,4,F
2570,11.0,0.0,0.0,1903.0,UA,D,UA,3,3,MSY,US,72,YYC,CA,916,2010,1,3,4,F
2571,11.0,0.0,0.0,1952.0,CP (2),D,CP,2,2,YYC,CA,916,IAD,US,38,2010,4,11,4,F
2572,11.0,0.0,0.0,2008.0,AA,D,AA,3,3,YYC,CA,916,PHL,US,23,2010,4,12,5,F
2573,11.0,0.0,0.0,2065.0,XJ,D,XJ,2,2,RDU,US,36,YEG,CA,916,2010,2,6,5,F
2574,11.0,0.0,0.0,2158.0,AA,D,AA,3,3,YYZ,CA,936,SNA,US,91,2010,4,11,5,F
2575,11.0,0.0,0.0,2165.0,0WQ,D,0WQ,1,1,BUR,US,91,YYZ,CA,936,2010,3,7,5,L
2576,11.0,0.0,0.0,2335.0,CP (2),D,CP,2,2,YVR,CA,906,CLT,US,36,2010,1,1,5,F
2577,11.0,0.0,0.0,2344.0,UA,D,UA,3,3,IAD,US,38,YVR,CA,906,2010,2,4,5,F
2578,11.0,0.0,0.0,2354.0,AA,D,AA,3,3,YUL,CA,941,RNO,US,85,2010,4,11,5,F
2579,11.0,0.0,0.0,2404.0,UA,D,UA,3,3,RDU,US,36,YVR,CA,906,2010,4,11,5,F
2580,11.0,0.0,0.0,2480.0,US,D,US,3,3,FLL,US,33,YYC,CA,916,2010,4,11,5,F
2581,12.0,0.0,0.0,73.0,KAH,D,KAH,1,6,YWH,CA,906,LKE,US,93,2010,3,9,1,L
2582,12.0,0.0,0.0,137.0,KAH,D,KAH,1,6,KEH,US,93,YHS,CA,906,2010,3,7,1,F
2583,12.0,0.0,0.0,137.0,KAH,D,KAH,1,6,KEH,US,93,YHS,CA,906,2010,3,7,1,L
2584,12.0,0.0,0.0,137.0,KAH,D,KAH,1,6,YHS,CA,906,KEH,US,93,2010,3,7,1,L
2585,12.0,0.0,0.0,201.0,KAH,D,KAH,1,6,YDS,CA,906,KEH,US,93,2010,2,6,1,F
2586,12.0,0.0,0.0,205.0,KAH,D,KAH,1,6,KEH,US,93,YBL,CA,906,2010,2,5,1,F
2587,12.0,0.0,0.0,205.0,KAH,D,KAH,1,6,KEH,US,93,YBL,CA,906,2010,2,6,1,F
2588,12.0,0.0,0.0,212.0,9E,D,9E,2,2,YYZ,CA,936,CAK,US,44,2010,4,11,1,F
2589,12.0,0.0,0.0,291.0,04Q,D,04Q,1,6,ALB,US,22,YKZ,CA,936,2010,4,10,1,L
2590,12.0,0.0,0.0,303.0,OH (1),D,OH,3,3,GRR,US,43,YYZ,CA,936,2010,4,12,1,F
2591,12.0,0.0,0.0,306.0,KAH,D,KAH,1,6,TIW,US,93,YMP,CA,906,2010,3,8,1,L
2592,12.0,0.0,0.0,347.0,9E,D,9E,2,2,YYZ,CA,936,PHL,US,23,2010,1,2,1,F
2593,12.0,0.0,0.0,434.0,9E,D,9E,2,2,YYZ,CA,936,MDW,US,41,2010,1,1,1,F
2594,12.0,0.0,0.0,443.0,US,D,US,3,3,RIC,US,38,YYZ,CA,936,2010,4,10,1,F
2595,12.0,0.0,0.0,557.0,9E,D,9E,2,2,YYZ,CA,936,PIA,US,41,2010,2,4,2,F
2596,12.0,0.0,0.0,580.0,OH (1),D,OH,3,3,YUL,CA,941,RIC,US,38,2010,3,8,2,F
2597,12.0,0.0,0.0,590.0,9E,D,9E,2,2,TYS,US,54,YYZ,CA,936,2010,3,7,2,F
2598,12.0,0.0,0.0,626.0,OH (1),D,OH,3,3,CID,US,61,YYZ,CA,936,2010,3,8,2,F
2599,12.0,0.0,0.0,730.0,9E,D,9E,2,2,YYZ,CA,936,DSM,US,61,2010,1,3,2,F
2600,12.0,0.0,0.0,765.0,9E,D,9E,2,2,YQB,CA,941,AZO,US,43,2010,1,3,2,F
2601,12.0,0.0,0.0,788.0,9E,D,9E,2,2,TYS,US,54,YOW,CA,936,2010,4,11,2,F
2602,12.0,0.0,0.0,796.0,OH (1),D,OH,3,3,YUL,CA,941,SDF,US,52,2010,3,7,2,F
2603,12.0,0.0,0.0,802.0,OH (1),D,OH,3,3,CLT,US,36,YUL,CA,941,2010,1,2,2,F
2604,12.0,0.0,0.0,957.0,9E,D,9E,2,2,YOW,CA,936,SAV,US,34,2010,1,3,2,F
2605,12.0,0.0,0.0,1004.0,9E,D,9E,2,2,YYZ,CA,936,TUL,US,73,2010,4,10,3,F
2606,12.0,0.0,0.0,1021.0,9E,D,9E,2,2,YYZ,CA,936,ICT,US,62,2010,2,4,3,F
2607,12.0,0.0,0.0,1075.0,EV,D,EV,3,3,YYZ,CA,936,MLB,US,33,2010,2,6,3,F
2608,12.0,0.0,0.0,1088.0,9E,D,9E,2,2,YWG,CA,926,BNA,US,54,2010,3,9,3,F
2609,12.0,0.0,0.0,1110.0,OH (1),D,OH,3,3,YYZ,CA,936,MSY,US,72,2010,4,10,3,F
2610,12.0,0.0,0.0,1170.0,OO,D,OO,3,3,ABQ,US,86,YYC,CA,916,2010,4,11,3,F
2611,12.0,0.0,0.0,1240.0,DL,D,DL,3,3,YYC,CA,916,MCI,US,64,2010,3,9,3,F
2612,12.0,0.0,0.0,1257.0,XJ,D,XJ,2,2,CLE,US,44,YQR,CA,921,2010,1,3,3,F
2613,12.0,0.0,0.0,1294.0,OO,D,OO,3,3,YQR,CA,921,PSP,US,91,2010,4,12,3,F
2614,12.0,0.0,0.0,1347.0,DL,D,DL,3,3,YYC,CA,916,MKE,US,45,2010,3,9,3,F
2615,12.0,0.0,0.0,1371.0,YV,D,YV,2,2,SNA,US,91,YEG,CA,916,2010,3,9,3,F
2616,12.0,0.0,0.0,1429.0,OH (1),D,OH,3,3,OKC,US,73,YUL,CA,941,2010,2,4,3,F
2617,12.0,0.0,0.0,1430.0,AA,D,AA,3,3,YYC,CA,916,STL,US,64,2010,2,6,3,F
2618,12.0,0.0,0.0,1630.0,XJ,D,XJ,2,2,DFW,US,74,YEG,CA,916,2010,4,12,4,F
2619,12.0,0.0,0.0,1645.0,EV,D,EV,3,3,OMA,US,65,YHZ,CA,951,2010,4,10,4,F
2620,12.0,0.0,0.0,1903.0,XJ,D,XJ,2,2,YHZ,CA,951,OKC,US,73,2010,2,5,4,F
2621,12.0,0.0,0.0,2022.0,CP (2),D,CP,2,2,YYC,CA,916,EWR,US,21,2010,4,12,5,F
2622,12.0,0.0,0.0,2148.0,UA,D,UA,3,3,YVR,CA,906,BUF,US,22,2010,4,11,5,F
2623,12.0,0.0,0.0,2410.0,UA,D,UA,3,3,PHL,US,23,YVR,CA,906,2010,4,11,5,F
2624,12.0,0.0,0.0,2410.0,UA,D,UA,3,3,PHL,US,23,YVR,CA,906,2010,4,12,5,F
2625,12.0,0.0,0.0,2480.0,US,D,US,3,3,FLL,US,33,YYC,CA,916,2010,4,10,5,F
2626,12.0,63.0,0.0,209.0,KAH,D,KAH,1,6,KEH,US,93,YHH,CA,906,2010,2,6,1,L
2627,13.0,0.0,0.0,70.0,KAH,D,KAH,1,6,KEH,US,93,YWH,CA,906,2010,3,8,1,L
2628,13.0,0.0,0.0,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2010,3,8,1,L
2629,13.0,0.0,0.0,160.0,2F,D,2F,1,5,FYU,US,1,YOC,CA,911,2010,1,1,1,L
2630,13.0,0.0,0.0,187.0,KAH,D,KAH,1,6,YAZ,CA,906,LKE,US,93,2010,2,6,1,L
2631,13.0,0.0,0.0,203.0,KAH,D,KAH,1,6,YCF,CA,906,LKE,US,93,2010,3,8,1,L
2632,13.0,0.0,0.0,229.0,KAH,D,KAH,1,6,LKE,US,93,YIG,CA,906,2010,2,5,1,F
2633,13.0,0.0,0.0,298.0,KAH,D,KAH,1,6,KEH,US,93,YGN,CA,906,2010,3,7,1,F
2634,13.0,0.0,0.0,303.0,OH (1),D,OH,3,3,GRR,US,43,YYZ,CA,936,2010,4,11,1,F
2635,13.0,0.0,0.0,304.0,OO,D,OO,3,3,MSP,US,63,YQT,CA,936,2010,2,6,1,F
2636,13.0,0.0,0.0,367.0,9E,D,9E,2,2,SBN,US,42,YYZ,CA,936,2010,1,3,1,F
2637,13.0,0.0,0.0,394.0,OO,D,OO,3,3,YWG,CA,926,MSP,US,63,2010,2,6,1,F
2638,13.0,0.0,0.0,439.0,9E,D,9E,2,2,IND,US,42,YYZ,CA,936,2010,3,8,1,F
2639,13.0,0.0,0.0,490.0,9E,D,9E,2,2,MSN,US,45,YYZ,CA,936,2010,2,4,1,F
