DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_WAC,DEST,DEST_WAC,YEAR,MONTH,CLASS
6.9865664594064265,58,201,91,397,906,2014,11,0
7.266128779556451,1,470,916,297,64,2016,10,2
7.155396301896734,34,475,936,152,74,2014,4,0
7.247792581767846,20,231,33,395,941,2015,2,0
5.267858159063328,27,72,44,412,936,2011,7,0
6.898714534329988,13,333,52,398,926,2014,11,1
3.4011973816621555,45,321,93,399,906,2011,7,2
6.802394763324311,84,99,82,407,916,2016,8,0
6.566672429803241,21,423,941,83,52,2015,4,1
5.8664680569332965,30,475,936,146,22,2014,12,2
7.090909822079984,20,101,74,412,936,2010,12,0
3.9889840465642745,45,93,906,117,93,2015,3,2
7.122866658599083,66,276,41,350,951,2010,11,0
6.680854678790215,58,464,921,212,63,2018,4,0
4.812184355372417,21,36,93,397,906,2013,12,1
6.408528791059498,18,439,946,111,21,2011,5,0
6.161207321695077,23,244,54,376,936,2018,2,3
6.52649485957079,17,457,941,280,42,2010,8,0
6.336825731146441,41,161,37,403,936,2013,12,3
7.744136627627991,20,222,33,407,916,2011,1,0
5.783825182329737,17,457,941,175,22,2017,12,0
5.886104031450156,25,97,38,412,936,2018,4,0
6.70073110954781,38,225,54,412,936,2013,9,1
4.59511985013459,64,335,93,409,906,2014,11,0
6.07993319509559,40,276,41,412,936,2012,2,0
5.267858159063328,34,475,936,65,44,2012,10,0
6.99117688712121,17,249,63,338,916,2016,12,0
6.958448393297656,58,249,63,407,916,2014,5,0
6.9865664594064265,58,201,91,397,906,2012,4,0
6.484635235635252,30,460,926,202,45,2010,2,0
6.194405391104672,66,457,941,150,38,2011,6,0
6.9865664594064265,58,201,91,397,906,2011,10,0
6.606650186198215,34,18,34,412,936,2014,12,0
7.234177179749849,71,470,916,232,41,2011,1,0
6.839476438228843,72,470,916,293,91,2013,12,0
6.970730078143525,3,56,91,397,906,2015,10,2
6.80128303447162,71,470,916,90,82,2012,4,0
5.823045895483019,0,243,16,374,936,2014,7,2
7.102499355774649,71,136,33,412,936,2013,4,0
7.677400430514807,71,475,936,294,91,2018,10,0
6.091309882077698,17,436,941,163,22,2017,1,0
6.616065185132817,38,184,42,363,941,2016,4,1
6.958448393297656,30,470,916,212,63,2017,5,0
6.07993319509559,84,276,41,412,936,2018,4,0
6.541029999189903,85,291,23,350,951,2013,3,0
7.403061091090091,13,470,916,283,52,2010,10,1
6.486160788944089,58,428,936,232,41,2016,7,0
5.700443573390687,45,196,93,345,906,2010,7,0
5.796057750765372,80,428,936,111,21,2010,1,0
5.978885764901122,13,249,63,398,926,2010,8,1
7.270312886079025,30,459,906,212,63,2018,9,0
7.718240951959316,20,18,34,397,906,2016,6,0
7.016609683894219,58,459,906,90,82,2013,5,0
6.99117688712121,29,396,916,212,63,2012,2,0
5.805134968916488,66,126,21,395,941,2013,6,0
7.466227556215481,58,470,916,152,74,2011,4,0
3.828641396489095,45,93,906,320,93,2015,8,2
6.80128303447162,71,470,916,90,82,2012,10,0
7.813995675002791,9,457,941,171,91,2016,8,2
7.265429723253953,83,459,906,229,65,2012,7,0
6.618738983517219,80,276,41,395,941,2011,11,0
7.063903961472068,41,406,936,92,74,2010,10,3
7.32052696227274,71,180,62,397,906,2012,10,0
7.265429723253953,71,272,65,397,906,2014,9,0
7.469654172932128,20,101,74,397,906,2010,7,0
6.606650186198215,17,475,936,15,34,2011,10,0
6.190315405853148,85,97,38,395,941,2014,5,0
6.779921907472252,17,224,41,375,941,2010,7,0
4.543294782270004,45,472,906,34,93,2018,4,2
7.115582126184454,72,293,81,397,906,2012,5,0
6.520621127558696,17,475,936,212,63,2017,7,0
5.8805329864007,53,475,936,175,22,2013,12,0
7.67275789664251,71,459,906,51,22,2012,2,0
5.796057750765372,34,428,936,111,21,2012,7,0
7.170119543449628,20,457,941,309,33,2013,6,0
5.805134968916488,71,457,941,111,21,2012,5,0
6.541029999189903,84,291,23,350,951,2015,9,0
6.1092475827643655,25,177,38,368,936,2017,5,0
7.234177179749849,19,276,41,407,916,2010,1,3
4.852030263919617,29,335,93,397,906,2016,3,0
6.133398042996649,13,406,936,283,52,2012,9,1
4.51085950651685,43,431,906,168,1,2018,2,2
4.852030263919617,64,335,93,397,906,2018,1,0
6.927557906278317,66,99,82,338,916,2014,5,0
7.600902459542082,13,459,906,283,52,2012,2,1
7.586803535162581,28,459,906,152,74,2011,6,0
5.616771097666572,85,457,941,302,22,2014,1,0
7.860185057472165,58,436,941,171,91,2011,7,0
5.783825182329737,17,457,941,175,22,2012,11,0
6.194405391104672,25,177,38,395,941,2015,11,0
7.523481312573497,48,370,81,347,936,2018,11,3
7.207118856207756,66,396,916,204,41,2012,12,0
6.859614903654202,39,460,926,292,87,2013,11,2
5.905361848054571,53,475,936,163,22,2018,4,0
6.680854678790215,29,249,63,401,921,2014,5,0
7.466227556215481,28,470,916,152,74,2011,4,0
6.580639137284949,58,345,87,407,916,2013,4,0
4.919980925828125,38,151,66,398,926,2013,4,1
7.771488760117616,20,59,35,397,906,2016,2,0
5.934894195619588,14,406,936,83,52,2014,8,3
5.934894195619588,85,428,936,243,23,2016,12,0
6.900730664045173,1,459,906,170,85,2017,11,2
6.8679744089702925,13,470,916,125,67,2014,7,1
7.470224135899966,20,101,74,397,906,2013,5,0
7.01301578963963,84,251,72,412,936,2012,6,0
6.419994928147142,34,409,951,111,21,2016,9,0
7.226209010100671,72,293,81,338,916,2012,8,0
6.206575926724928,34,457,941,65,44,2012,9,0
6.902742737158593,34,18,34,395,941,2011,12,0
5.41610040220442,34,307,12,375,941,2012,1,0
4.919980925828125,38,151,66,398,926,2015,2,1
6.563855526532128,34,460,926,232,41,2015,4,0
7.059617628291383,58,338,91,338,916,2011,11,0
7.816416983691801,71,470,916,119,33,2014,3,0
6.618738983517219,40,457,941,232,41,2011,7,0
6.677083461247136,13,333,52,363,941,2015,3,1
7.63433723562832,1,35,13,338,916,2015,11,2
5.8664680569332965,30,169,22,412,936,2018,11,2
7.442492722794441,38,396,916,193,54,2014,6,1
6.732210706467206,84,475,936,189,64,2015,9,0
7.265429723253953,71,459,906,229,65,2017,9,0
7.111512116496157,20,293,81,407,916,2015,7,0
5.934894195619588,85,291,23,368,936,2014,2,0
5.393627546352362,64,335,93,358,906,2014,11,0
4.812184355372417,21,459,906,34,93,2011,5,1
5.768320995793772,9,357,21,395,941,2018,1,2
6.261491684321042,84,160,36,412,936,2013,2,0
7.247792581767846,20,231,33,395,941,2015,7,0
4.330733340286331,85,457,941,50,16,2012,12,0
6.580639137284949,58,345,87,407,916,2010,3,0
5.267858159063328,27,475,936,65,44,2011,11,0
7.685703061234547,20,475,936,171,91,2010,12,0
6.07993319509559,71,475,936,232,41,2017,12,0
7.155396301896734,58,179,74,412,936,2013,4,0
6.682108597449809,58,459,906,292,87,2010,5,0
6.486160788944089,1,428,936,232,41,2015,12,2
6.900730664045173,1,459,906,170,85,2014,1,2
7.442492722794441,38,225,54,338,916,2011,7,1
6.994849985833071,38,225,54,398,926,2011,12,1
7.155396301896734,83,475,936,152,74,2018,9,0
6.07993319509559,53,475,936,232,41,2014,2,0
7.415776975415394,30,345,87,412,936,2018,2,0
6.541029999189903,85,409,951,243,23,2012,5,0
6.520621127558696,58,475,936,212,63,2017,11,0
5.272999558563747,70,406,936,352,43,2010,6,3
6.767343125265392,39,396,916,292,87,2013,10,2
6.680854678790215,17,464,921,212,63,2015,10,0
5.8522024797744745,85,475,936,55,35,2017,2,0
7.270312886079025,29,249,63,397,906,2011,9,0
6.115892125483034,85,97,38,368,936,2012,3,0
5.802118375377063,66,457,941,111,21,2011,6,0
7.247792581767846,20,231,33,395,941,2010,5,0
6.095824562432225,80,126,21,375,941,2010,3,0
4.465908118654584,45,472,906,180,93,2014,9,2
5.68697535633982,50,128,1,366,911,2011,9,3
7.258412150595307,71,396,916,232,41,2014,2,0
5.981414211254481,30,249,63,398,926,2013,12,2
6.115892125483034,64,470,916,284,93,2012,1,0
4.465908118654584,45,212,93,409,906,2017,10,2
7.572502985020384,71,475,936,170,85,2012,1,0
5.783825182329737,17,209,22,395,941,2018,9,0
6.089044875446846,38,184,42,412,936,2017,12,1
4.418840607796598,45,472,906,166,93,2013,2,2
5.41610040220442,38,428,936,51,22,2017,8,1
5.937536205082426,42,141,22,412,936,2014,11,2
5.3706380281276624,58,108,43,412,936,2017,3,0
6.594413459749778,58,441,921,90,82,2010,5,0
7.862497197230545,72,365,33,397,906,2013,11,0
6.695798917058491,38,396,916,129,66,2012,7,1
6.78105762593618,58,436,941,232,41,2011,10,0
6.484635235635252,57,475,936,297,64,2010,4,0
5.855071922202427,34,475,936,111,21,2013,11,0
7.193685818395112,42,459,906,10,1,2012,8,2
2.8903717578961645,45,461,906,263,93,2010,8,2
7.787796878181171,71,291,23,397,906,2017,4,0
5.855071922202427,84,126,21,412,936,2016,8,0
5.905361848054571,30,475,936,163,22,2013,9,2
5.3706380281276624,17,475,936,98,43,2014,1,0
7.630946580890459,29,76,44,397,906,2011,2,0
6.486160788944089,34,276,41,368,936,2012,3,0
6.327936783729195,58,335,93,338,916,2017,4,0
7.405495663199472,21,91,52,407,916,2014,11,3
5.8522024797744745,85,475,936,243,23,2017,4,0
7.337587743538596,30,348,91,398,926,2015,4,2
5.902633333401366,70,406,936,185,44,2011,1,3
5.981414211254481,30,249,63,398,926,2014,4,2
7.925157512224703,71,459,906,238,33,2015,7,0
6.48768401848461,58,441,921,212,63,2012,5,0
5.886104031450156,84,97,38,412,936,2015,11,0
7.175489713624222,42,1,86,338,916,2011,6,2
7.365812837209472,48,117,74,403,936,2016,9,3
6.3784261836515865,85,74,36,412,936,2010,10,0
5.811140992976701,53,457,941,163,22,2014,2,0
5.796057750765372,80,126,21,368,936,2010,7,0
6.68586094706836,58,459,906,286,91,2014,2,0
7.226209010100671,72,293,81,338,916,2010,12,0
7.071573364211532,71,459,906,276,91,2012,5,0
6.089044875446846,17,108,43,368,936,2011,4,0
5.981414211254481,58,249,63,398,926,2013,12,0
7.546974117516527,61,460,926,199,33,2014,3,3
6.782192056006791,34,276,41,375,941,2016,10,0
6.541029999189903,85,409,951,243,23,2012,3,0
7.600902459542082,13,333,52,397,906,2015,4,1
7.847371836159788,71,179,74,411,961,2013,9,0
6.274762021241939,40,108,43,395,941,2016,4,0
6.118097198041348,64,335,93,407,916,2018,12,0
6.025865973825314,17,475,936,83,52,2013,8,0
6.327936783729195,64,396,916,284,93,2014,11,0
6.80128303447162,71,470,916,90,82,2013,6,0
6.754604099487962,66,428,936,212,63,2013,4,0
7.370860166536716,38,396,916,157,42,2013,1,1
7.182352111885263,58,475,936,90,82,2015,3,0
4.465908118654584,45,472,906,180,93,2011,8,0
6.570882962339584,41,313,36,395,941,2018,6,3
6.541029999189903,84,291,23,350,951,2012,7,0
5.934894195619588,85,428,936,243,23,2013,10,0
6.484635235635252,70,339,64,376,936,2011,7,3
6.486160788944089,19,233,45,398,926,2018,9,3
6.664409020350408,34,99,82,398,926,2013,3,0
6.577861357721047,39,118,87,407,916,2012,5,2
5.783825182329737,34,209,22,395,941,2015,4,0
4.852030263919617,21,335,93,397,906,2017,5,1
6.782192056006791,34,436,941,232,41,2017,7,0
6.274762021241939,34,108,43,395,941,2015,6,0
5.645446897643238,85,475,936,191,23,2014,11,0
6.902742737158593,30,457,941,15,34,2017,12,0
7.234177179749849,53,276,41,407,916,2011,11,0
7.095893221097532,71,470,916,171,91,2011,6,0
7.155396301896734,84,179,74,412,936,2017,3,0
6.07993319509559,40,276,41,412,936,2015,10,0
5.676753802268282,45,196,93,361,906,2011,8,0
5.877735781779639,53,209,22,412,936,2010,1,0
6.190315405853148,85,97,38,395,941,2013,2,0
7.525639975041535,28,179,74,338,916,2011,7,0
5.981414211254481,13,249,63,398,926,2016,1,1
5.267858159063328,80,475,936,65,44,2010,11,0
4.859812404361672,45,212,93,418,906,2014,5,2
6.638567789166521,58,472,906,286,91,2018,3,0
7.3987862754199485,38,225,54,407,916,2011,8,1
6.779921907472252,17,224,41,375,941,2010,3,0
7.155396301896734,80,475,936,152,74,2010,10,0
5.176149732573829,45,453,906,180,93,2011,5,2
7.201170883281678,41,106,74,376,936,2011,3,3
6.9865664594064265,83,459,906,171,91,2014,12,0
5.971261839790462,0,435,936,146,22,2015,7,2
6.97914527506881,57,457,941,38,51,2010,5,0
7.155396301896734,71,179,74,412,936,2018,12,0
5.802118375377063,18,457,941,111,21,2011,2,0
6.502790045915623,70,68,37,376,936,2012,5,3
7.01301578963963,84,475,936,213,72,2012,8,0
4.852030263919617,64,335,93,397,906,2016,3,0
7.795646536334594,72,126,21,397,906,2010,3,0
7.478734825567875,20,470,916,247,23,2016,10,0
7.286191714702382,80,368,73,338,916,2010,5,2
6.246106765481563,85,291,23,375,941,2017,10,0
5.934894195619588,85,428,936,243,23,2015,9,0
6.133398042996649,13,333,52,347,936,2017,11,1
6.898714534329988,13,460,926,283,52,2014,8,1
4.804021044733257,45,212,93,84,906,2016,6,2
6.606650186198215,30,475,936,15,34,2017,5,0
6.983789965258135,34,211,71,398,926,2012,2,0
7.608374474380783,21,91,52,397,906,2011,9,1
5.3706380281276624,34,108,43,412,936,2016,7,0
5.267858159063328,34,475,936,65,44,2014,2,0
6.97914527506881,17,39,51,395,941,2010,4,0
5.83773044716594,9,406,936,305,21,2017,7,2
7.634820677745543,68,406,936,269,85,2012,7,2
7.110696122978827,83,470,916,244,81,2012,11,0
7.723120092266331,20,475,936,286,91,2012,7,0
6.419994928147142,34,409,951,111,21,2018,8,0
6.190315405853148,85,97,38,395,941,2013,3,0
6.563855526532128,34,460,926,232,41,2015,5,0
6.682108597449809,29,345,87,397,906,2012,9,0
5.846438775057725,71,475,936,150,38,2013,6,0
7.213768308118642,34,409,951,15,34,2012,9,0
7.496097345175956,50,18,34,410,961,2013,11,3
6.115892125483034,64,470,916,284,93,2012,6,0
5.783825182329737,17,209,22,395,941,2013,8,0
7.059617628291383,58,338,91,338,916,2012,6,0
6.664409020350408,58,460,926,90,82,2010,11,0
6.133398042996649,13,406,936,283,52,2012,7,1
7.1180162044653335,20,231,33,412,936,2018,9,0
6.246106765481563,85,291,23,375,941,2012,9,0
6.958448393297656,30,470,916,212,63,2018,1,0
6.07993319509559,66,475,936,232,41,2014,11,0
6.606650186198215,34,475,936,15,34,2016,3,0
6.99117688712121,29,249,63,338,916,2013,11,0
6.638567789166521,58,472,906,286,91,2010,6,0
7.016609683894219,58,99,82,397,906,2016,12,0
7.182352111885263,66,475,936,90,82,2015,5,0
5.905361848054571,46,475,936,163,22,2017,7,3
6.042632833682381,30,475,936,202,45,2017,11,2
5.846438775057725,25,177,38,412,936,2016,4,0
7.24422751560335,1,224,41,407,916,2017,3,2
5.924255797414532,0,34,11,412,936,2018,4,2
7.270312886079025,30,249,63,397,906,2018,9,0
4.30406509320417,45,212,93,399,906,2014,5,2
5.855071922202427,1,475,936,111,21,2011,9,2
6.111467339502679,66,428,936,150,38,2011,5,0
4.59511985013459,58,472,906,284,93,2016,12,0
6.419994928147142,34,409,951,111,21,2016,7,0
4.543294782270004,45,36,93,409,906,2014,2,2
5.8805329864007,53,475,936,175,22,2012,8,0
6.07993319509559,25,276,41,412,936,2016,5,0
7.442492722794441,38,396,916,193,54,2010,1,1
7.273786317844895,58,460,926,115,91,2011,12,0
6.650279048587422,85,428,936,156,36,2010,6,0
7.862497197230545,71,365,33,397,906,2013,6,0
5.981414211254481,42,460,926,212,63,2017,11,2
5.267858159063328,27,475,936,65,44,2011,9,0
7.572502985020384,71,475,936,170,85,2012,12,0
7.469654172932128,20,459,906,92,74,2010,11,0
6.522092798170152,57,475,936,212,63,2011,1,0
7.466799475018602,72,179,74,407,916,2015,3,0
7.466799475018602,71,470,916,152,74,2015,7,0
7.0587581525186645,66,126,21,411,961,2011,12,0
6.089044875446846,58,428,936,98,43,2018,1,0
6.618738983517219,34,457,941,232,41,2015,7,0
5.929589143389895,41,300,38,376,936,2010,11,3
5.971261839790462,67,5,21,412,936,2011,8,2
7.771910256435763,71,222,33,338,916,2014,5,0
6.3784261836515865,85,475,936,68,36,2016,9,0
7.234177179749849,58,470,916,232,41,2014,4,0
6.274762021241939,17,108,43,395,941,2018,11,0
5.308267697401205,45,196,93,337,906,2012,8,0
5.8805329864007,53,475,936,175,22,2018,12,0
7.063903961472068,48,101,74,347,936,2014,8,3
6.9865664594064265,24,459,906,171,91,2014,5,0
6.520621127558696,34,249,63,412,936,2017,4,0
5.267858159063328,27,475,936,65,44,2010,10,0
6.1092475827643655,66,177,38,368,936,2011,10,0
6.095824562432225,34,436,941,111,21,2018,3,0
5.8522024797744745,84,291,23,412,936,2017,4,0
7.22983877815125,30,322,33,395,941,2016,3,2
7.80016307039296,20,209,22,397,906,2011,11,0
7.405495663199472,14,91,52,407,916,2014,10,3
7.1180162044653335,20,231,33,412,936,2013,4,0
5.924255797414532,53,475,936,32,11,2014,1,0
6.927557906278317,58,396,916,90,82,2014,2,0
6.274762021241939,40,108,43,395,941,2017,7,0
4.59511985013459,58,335,93,409,906,2018,2,0
6.025865973825314,58,475,936,83,52,2017,7,0
6.3784261836515865,85,475,936,68,36,2016,4,0
6.486160788944089,34,276,41,368,936,2017,4,0
5.049856007249537,45,28,906,263,93,2016,7,2
7.2115567333138015,1,460,926,48,13,2014,12,2
6.618738983517219,53,457,941,232,41,2011,5,0
6.752270376141742,58,99,82,401,921,2010,5,0
7.469654172932128,20,459,906,92,74,2010,5,0
7.0587581525186645,71,126,21,411,961,2015,4,0
7.679251425953058,72,296,23,397,906,2014,6,0
6.902742737158593,34,18,34,395,941,2012,12,0
6.680854678790215,29,249,63,401,921,2016,9,0
5.768320995793772,0,357,21,368,936,2014,5,2
5.811140992976701,57,191,22,395,941,2010,4,0
5.934894195619588,14,406,936,83,52,2013,1,3
5.783825182329737,53,209,22,395,941,2017,10,0
4.30406509320417,45,212,93,399,906,2012,1,0
6.484635235635252,1,350,64,412,936,2016,1,2
5.3706380281276624,34,475,936,98,43,2011,12,0
7.336285660021297,41,406,936,182,74,2012,8,3
5.3706380281276624,65,475,936,98,43,2014,9,0
6.664409020350408,58,99,82,398,926,2011,1,0
5.796057750765372,34,428,936,111,21,2017,5,0
6.408528791059498,18,439,946,111,21,2010,12,0
5.783825182329737,58,209,22,395,941,2018,11,0
5.783825182329737,40,209,22,395,941,2015,10,0
6.07993319509559,40,475,936,232,41,2017,4,0
4.262679877041316,45,461,906,166,93,2013,11,0
4.852030263919617,21,459,906,284,93,2018,7,1
7.479299637782834,66,1,86,368,936,2013,4,0
6.008813185442595,42,296,23,368,936,2013,4,2
7.475905969367397,71,276,41,397,906,2013,5,0
7.1180162044653335,20,231,33,412,936,2013,6,0
7.110696122978827,83,293,81,407,916,2012,11,0
7.901747518520144,71,459,906,275,33,2013,3,0
5.855071922202427,38,475,936,111,21,2011,8,1
7.110696122978827,38,470,916,244,81,2012,11,1
5.645446897643238,13,459,906,128,93,2012,12,1
6.68586094706836,71,459,906,286,91,2012,7,0
5.811140992976701,17,191,22,395,941,2017,12,0
7.155396301896734,83,179,74,412,936,2015,1,0
7.226209010100671,20,396,916,244,81,2015,9,0
5.3706380281276624,17,475,936,98,43,2011,6,0
6.802394763324311,58,470,916,90,82,2018,3,0
5.981414211254481,13,249,63,398,926,2016,10,1
5.805134968916488,34,457,941,111,21,2018,12,0
5.855071922202427,34,126,21,412,936,2016,9,0
6.99117688712121,30,396,916,212,63,2014,8,0
6.709304340258298,1,459,906,290,91,2017,12,2
6.618738983517219,58,457,941,232,41,2016,11,0
5.796057750765372,34,126,21,368,936,2018,9,0
5.783825182329737,53,457,941,175,22,2017,8,0
6.687108607866515,80,475,936,278,34,2011,11,0
5.805134968916488,84,126,21,395,941,2015,10,0
6.75343791859778,58,464,921,90,82,2011,7,0
5.924255797414532,0,169,22,390,941,2015,5,2
6.486160788944089,53,428,936,232,41,2012,4,0
5.796057750765372,34,428,936,111,21,2017,10,0
6.8679744089702925,38,470,916,125,67,2016,9,1
6.194405391104672,66,457,941,150,38,2010,3,0
6.570882962339584,85,313,36,395,941,2013,10,0
6.902742737158593,17,457,941,15,34,2015,9,0
5.846438775057725,84,475,936,150,38,2013,4,0
6.208590026096629,13,333,52,412,936,2014,2,1
6.008813185442595,70,184,42,347,936,2011,6,3
6.194405391104672,34,177,38,395,941,2014,5,0
6.682108597449809,58,345,87,397,906,2011,8,0
7.234177179749849,71,470,916,232,41,2012,7,0
6.48768401848461,58,249,63,381,921,2013,6,0
4.852030263919617,64,459,906,284,93,2015,5,0
7.158513997329321,68,126,21,398,926,2018,11,2
7.903226808730733,71,167,2,397,906,2012,3,0
6.959398512133975,41,474,961,32,11,2010,5,3
4.418840607796598,45,196,93,409,906,2010,5,0
5.393627546352362,64,417,906,284,93,2014,1,0
6.570882962339584,57,457,941,83,52,2011,4,0
7.134890851565884,68,396,916,154,81,2018,4,2
5.783825182329737,17,209,22,395,941,2012,9,0
7.262628600974241,58,475,936,277,74,2011,10,0
6.095824562432225,34,436,941,111,21,2017,11,0
4.969813299576001,0,346,22,390,941,2014,8,2
6.999422467507961,30,365,33,412,936,2017,8,2
6.85751406254539,29,457,941,212,63,2012,9,0
6.682108597449809,58,459,906,292,87,2015,11,0
7.0587581525186645,71,474,961,111,21,2012,7,0
6.606650186198215,17,475,936,15,34,2011,7,0
5.8522024797744745,84,291,23,412,936,2011,10,0
6.958448393297656,30,249,63,407,916,2010,9,0
5.934894195619588,14,91,52,347,936,2014,4,3
6.78105762593618,85,428,936,297,64,2014,10,0
6.07993319509559,25,475,936,232,41,2016,6,0
7.227662498728654,50,233,45,338,916,2013,5,3
7.72356247227797,71,475,936,286,91,2010,2,0
7.016609683894219,58,459,906,90,82,2016,6,0
7.182352111885263,71,475,936,90,82,2010,3,0
6.246106765481563,62,436,941,243,23,2018,10,0
6.1675164908883415,42,296,23,395,941,2012,7,2
6.837332814685591,80,18,34,368,936,2011,11,0
6.095824562432225,34,126,21,375,941,2015,11,0
5.645446897643238,32,459,906,128,93,2013,5,1
5.267858159063328,30,475,936,65,44,2015,10,2
6.70073110954781,34,225,54,412,936,2010,9,0
5.393627546352362,64,335,93,358,906,2012,1,0
6.035481432524756,67,5,21,395,941,2012,5,2
6.436150368369428,25,436,941,150,38,2010,10,0
6.927557906278317,58,338,91,407,916,2016,10,0
5.8522024797744745,85,475,936,243,23,2017,2,0
6.1092475827643655,34,428,936,150,38,2013,1,0
4.465908118654584,45,472,906,180,93,2010,9,0
6.274762021241939,34,457,941,98,43,2017,2,0
5.043425116919247,42,355,22,368,936,2018,2,2
5.817111159963204,41,466,936,139,42,2011,9,3
6.802394763324311,66,470,916,90,82,2016,9,0
6.486160788944089,58,428,936,232,41,2015,6,0
6.028278520230698,66,50,13,350,951,2011,6,0
6.035481432524756,67,457,941,4,21,2010,4,2
5.934894195619588,85,291,23,368,936,2017,6,0
5.8522024797744745,85,475,936,243,23,2015,9,0
6.680854678790215,30,249,63,401,921,2017,12,0
6.664409020350408,34,99,82,398,926,2012,10,0
4.59511985013459,64,472,906,284,93,2018,2,0
6.541029999189903,84,291,23,350,951,2014,1,0
7.1180162044653335,20,475,936,199,33,2014,3,0
6.9865664594064265,71,459,906,171,91,2015,5,0
7.616775808698373,1,313,36,407,916,2016,2,2
7.831220214604293,71,305,15,397,906,2011,4,0
5.8522024797744745,84,291,23,412,936,2010,9,0
5.905361848054571,17,191,22,412,936,2015,5,0
6.520621127558696,30,249,63,412,936,2016,12,2
5.855071922202427,84,475,936,111,21,2013,4,0
7.1180162044653335,66,231,33,412,936,2012,6,0
7.466799475018602,71,470,916,152,74,2018,7,0
6.736966958001855,42,350,64,398,926,2011,11,2
6.858565034791365,17,381,71,398,926,2010,11,0
7.470224135899966,72,459,906,92,74,2012,7,0
6.118097198041348,64,470,916,284,93,2014,10,0
5.723585101952381,17,475,936,70,44,2010,9,0
6.486160788944089,34,428,936,232,41,2012,4,0
4.812184355372417,13,459,906,34,93,2018,6,1
6.6052979209482015,85,457,941,110,36,2013,6,0
6.580639137284949,58,345,87,407,916,2010,12,0
7.466227556215481,28,179,74,407,916,2011,11,0
5.860786223465865,0,305,15,375,941,2014,1,2
5.978885764901122,85,457,941,243,23,2010,10,0
6.92951677076365,17,180,62,412,936,2010,8,0
6.802394763324311,58,99,82,407,916,2018,1,0
7.769378609513984,71,97,38,397,906,2012,8,0
5.805134968916488,30,457,941,111,21,2014,10,2
5.855071922202427,84,126,21,412,936,2018,2,0
5.407171771460119,42,296,23,412,936,2010,3,2
6.840546529288687,1,457,941,46,54,2017,3,2
7.679251425953058,72,296,23,397,906,2014,1,0
6.99117688712121,17,396,916,212,63,2015,1,0
7.55171221535131,71,470,916,213,72,2012,10,0
5.631211781821365,38,470,916,137,84,2010,10,1
6.682108597449809,58,459,906,292,87,2013,11,0
6.133398042996649,13,333,52,347,936,2016,1,1
4.465908118654584,45,212,93,409,906,2011,7,0
7.617267813628347,71,209,22,407,916,2014,1,0
5.934894195619588,85,291,23,368,936,2014,10,0
6.902742737158593,17,457,941,15,34,2010,6,0
6.255750041753367,30,428,936,70,44,2013,10,2
7.059617628291383,58,338,91,338,916,2015,7,0
7.134890851565884,84,181,81,338,916,2014,12,2
6.958448393297656,29,470,916,212,63,2014,9,0
7.1180162044653335,20,475,936,199,33,2017,6,0
7.089243155027514,74,406,936,199,33,2014,8,3
7.01301578963963,84,251,72,412,936,2013,8,0
6.075346031088684,17,428,936,188,43,2010,5,0
5.855071922202427,34,475,936,111,21,2013,8,0
4.852030263919617,64,459,906,284,93,2012,1,0
6.442540166468199,38,437,936,193,54,2014,11,1
5.855071922202427,30,475,936,111,21,2013,11,2
4.812184355372417,13,36,93,397,906,2013,1,1
6.606650186198215,30,18,34,412,936,2018,10,0
4.262679877041316,45,196,93,399,906,2013,1,0
6.580639137284949,58,470,916,292,87,2016,4,0
5.805134968916488,34,457,941,111,21,2014,12,0
5.568344503761097,34,409,951,37,12,2015,2,0
6.486160788944089,84,182,36,412,936,2014,2,0
6.994849985833071,38,225,54,398,926,2018,7,1
6.091309882077698,42,436,941,163,22,2010,10,2
6.522092798170152,29,475,936,212,63,2011,5,0
7.059617628291383,58,396,916,286,91,2012,8,0
6.606650186198215,29,18,34,412,936,2012,3,0
7.1180162044653335,48,326,74,376,936,2013,12,3
7.608374474380783,21,459,906,83,52,2012,2,1
7.441906728051625,66,396,916,70,44,2014,12,0
4.852030263919617,64,459,906,284,93,2017,5,0
6.541029999189903,84,409,951,243,23,2011,11,0
6.958448393297656,30,470,916,212,63,2014,9,0
5.541263545158426,42,457,941,48,13,2015,2,2
6.616065185132817,13,423,941,157,42,2011,7,1
7.6128310304073565,71,396,916,111,21,2013,7,0
7.4205789054108,83,457,941,17,74,2015,8,0
7.616775808698373,66,396,916,175,22,2013,1,0
5.971261839790462,84,475,936,4,21,2014,5,2
5.8522024797744745,84,291,23,412,936,2014,2,0
6.206575926724928,84,72,44,395,941,2017,7,0
6.442540166468199,38,225,54,376,936,2012,11,1
7.202661196523238,84,181,81,398,926,2013,4,2
5.720311776607412,0,169,22,395,941,2011,11,2
6.025865973825314,17,475,936,83,52,2017,6,0
7.067319848653476,7,342,91,338,916,2017,3,2
7.182352111885263,71,475,936,90,82,2010,2,0
6.208590026096629,13,475,936,283,52,2014,12,1
6.082218910376446,53,276,41,412,936,2010,4,0
5.934894195619588,60,91,52,347,936,2016,9,3
5.8522024797744745,38,126,21,412,936,2010,7,1
5.934894195619588,85,291,23,368,936,2017,2,0
5.8522024797744745,84,475,936,243,23,2014,10,0
5.8664680569332965,58,466,936,232,41,2013,4,0
6.926577033222725,71,338,91,407,916,2012,8,0
7.1180162044653335,42,231,33,412,936,2012,1,2
