Unnamed: 0,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
38039,341.0,04Q,D,04Q,1,6,HPN,US,22,YTZ,CA,936,2015,2,5,1,L
8704,278.0,FX,D,FX,3,3,YYC,CA,916,GTF,US,84,2011,2,5,1,G
5066,1420.0,S5,D,S5,2,2,YEG,CA,916,ORD,US,41,2010,1,1,3,F
32368,449.0,OO,D,OO,3,3,YOW,CA,936,IAD,US,38,2014,3,8,1,F
26143,2344.0,UA,D,UA,3,3,IAD,US,38,YVR,CA,906,2013,2,6,5,F
23373,395.0,5X,D,5X,3,3,MSP,US,63,YWG,CA,926,2013,3,7,1,G
54559,333.0,9E,D,9E,2,2,JFK,US,22,YUL,CA,941,2017,1,2,1,F
45599,2330.0,UA,D,UA,3,3,MDT,US,23,YVR,CA,906,2016,2,6,5,F
40239,530.0,DL,D,DL,3,3,YUL,CA,941,DTW,US,43,2015,1,2,2,F
13127,751.0,YX,D,YX,2,2,YOW,CA,936,CLT,US,36,2011,1,3,2,F
17803,523.0,EV,D,EV,2,2,GSO,US,36,YYZ,CA,936,2012,1,1,2,F
39161,324.0,9E,D,9E,2,2,YUL,CA,941,LGA,US,22,2015,1,1,1,F
42078,656.0,OO,D,OO,3,3,YQR,CA,921,MSP,US,63,2015,4,10,2,F
3285,1425.0,DL,D,DL,3,3,YYZ,CA,936,SAT,US,74,2010,1,1,3,L
41696,899.0,UA,D,UA,3,3,DEN,US,82,YYC,CA,916,2015,4,11,2,F
55174,1019.0,UA,D,UA,3,3,YYC,CA,916,SFO,US,91,2017,2,6,3,F
48600,333.0,AX,D,AX,1,5,JFK,US,22,YUL,CA,941,2016,1,1,1,F
26019,440.0,RP,A,RP,2,2,YOW,CA,936,DTW,US,43,2013,2,5,1,F
53279,1086.0,OO,D,OO,3,3,YEG,CA,916,MSP,US,63,2017,4,12,3,F
14653,330.0,9L,D,9L,2,2,EWR,US,21,YUL,CA,941,2011,2,4,1,F
59383,394.0,PT,D,PT,1,6,PHL,US,23,YUL,CA,941,2018,1,3,1,F
1400,746.0,OH (1),D,OH,3,3,MDW,US,41,YUL,CA,941,2010,1,2,2,F
3610,86.0,KAH,D,KAH,1,6,LKE,US,93,YYJ,CA,906,2010,3,9,1,F
25616,1102.0,YX,L,YX,2,2,YYC,CA,916,IFP,US,81,2013,1,1,3,L
44424,1385.0,5Y,I,5Y,3,3,ORD,US,41,YYC,CA,916,2016,2,6,3,P
48350,366.0,AX,D,AX,1,5,YYZ,CA,936,JFK,US,22,2016,4,10,1,F
39515,406.0,GL,I,GL,2,2,YOW,CA,936,PIT,US,23,2015,1,2,1,L
16509,440.0,FX,D,FX,3,3,IND,US,42,YYZ,CA,936,2012,2,5,1,G
28744,1199.0,AA,D,AA,3,3,DFW,US,74,YYZ,CA,936,2013,4,12,3,F
45099,812.0,FX,D,FX,3,3,MEM,US,54,YYZ,CA,936,2016,2,4,2,G
706,377.0,ER,D,ER,2,2,YHM,CA,936,CVG,US,52,2010,3,9,1,P
34174,440.0,9E,D,9E,2,2,DTW,US,43,YOW,CA,936,2014,1,1,1,F
60637,1280.0,YV,D,YV,2,2,IAH,US,74,YYZ,CA,936,2018,1,2,3,F
53318,763.0,OO,D,OO,3,3,YYJ,CA,906,SFO,US,91,2017,3,7,2,F
59544,357.0,YX,L,YX,2,2,LGA,US,22,YYZ,CA,936,2018,3,9,1,F
36113,1404.0,AA,D,AA,3,3,YUL,CA,941,MIA,US,33,2014,4,11,3,F
28865,214.0,9E,D,9E,2,2,DTW,US,43,YYZ,CA,936,2013,2,4,1,F
39329,446.0,DL,D,DL,3,3,YYZ,CA,936,BOS,US,13,2015,2,4,1,L
51822,1110.0,DL,D,DL,3,3,YYZ,CA,936,MSY,US,72,2017,1,1,3,L
24056,916.0,YX,L,YX,2,2,YYZ,CA,936,JAX,US,33,2013,1,1,2,F
38389,2244.0,0WQ,D,0WQ,1,1,SJC,US,91,YYZ,CA,936,2015,2,4,5,L
45027,1113.0,FX,D,FX,3,3,YMX,CA,941,MEM,US,54,2016,1,3,3,G
21762,559.0,QX,D,QX,2,2,YEG,CA,916,SEA,US,93,2012,4,12,2,F
4829,1051.0,CP (2),D,CP,2,2,YYC,CA,916,MSP,US,63,2010,2,6,3,F
4242,304.0,OO,D,OO,3,3,YQT,CA,936,MSP,US,63,2010,4,10,1,F
54799,1436.0,CP (2),D,CP,2,2,YVR,CA,906,MSP,US,63,2017,1,1,3,F
34103,656.0,OO,D,OO,3,3,YQR,CA,921,MSP,US,63,2014,1,3,2,F
42963,214.0,EV,D,EV,3,3,YYZ,CA,936,DTW,US,43,2015,4,11,1,F
39664,1299.0,GL,I,GL,2,2,TPA,US,33,YUL,CA,941,2015,1,3,3,L
43590,98.0,QX,D,QX,2,2,SEA,US,93,YYJ,CA,906,2015,2,4,1,F
17863,2158.0,AA,D,AA,3,3,SNA,US,91,YYZ,CA,936,2012,3,8,5,F
730,377.0,ER,D,ER,2,2,YHM,CA,936,CVG,US,52,2010,1,2,1,P
1670,1218.0,9E,D,9E,2,2,YQB,CA,941,BHM,US,51,2010,3,7,3,F
56626,655.0,9S,I,9S,2,2,YWG,CA,926,MKE,US,45,2018,3,9,2,P
11654,868.0,G4,D,G4,2,2,YEG,CA,916,SLC,US,87,2011,4,11,2,L
60009,2176.0,AA,D,AA,3,3,YYZ,CA,936,LAX,US,91,2018,3,7,5,F
33557,751.0,ZW,D,ZW,2,2,YOW,CA,936,CLT,US,36,2014,4,11,2,F
34110,436.0,G7,D,G7,2,2,YYZ,CA,936,ORD,US,41,2014,2,5,1,F
53659,598.0,9E,D,9E,2,2,JFK,US,22,YHZ,CA,951,2017,3,7,2,F
9677,736.0,OO,D,OO,3,3,YWG,CA,926,PIA,US,41,2011,4,12,2,F
37840,496.0,5X,D,5X,3,3,YYZ,CA,936,SDF,US,52,2015,2,5,1,G
38639,678.0,UA,D,UA,3,3,MSP,US,63,YYZ,CA,936,2015,2,4,2,F
15652,534.0,KLQ,D,KLQ,1,1,EVV,US,42,YHM,CA,936,2012,3,8,2,P
44896,1090.0,FX,D,FX,3,3,MEM,US,54,YWG,CA,926,2016,2,4,3,G
14942,898.0,OO,D,OO,3,3,DEN,US,82,YYC,CA,916,2011,2,5,2,F
54500,324.0,9E,D,9E,2,2,LGA,US,22,YUL,CA,941,2017,1,2,1,F
54149,1081.0,OO,D,OO,3,3,YVR,CA,906,LAX,US,91,2017,3,7,3,F
42574,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2015,4,10,1,F
18865,1105.0,AS,D,AS,3,3,SNA,US,91,YVR,CA,906,2012,4,12,3,L
47399,413.0,9E,D,9E,2,2,YYZ,CA,936,CVG,US,52,2016,4,11,1,F
49287,333.0,9E,D,9E,2,2,YUL,CA,941,JFK,US,22,2016,3,9,1,F
37188,293.0,GFQ,D,GFQ,1,1,WGO,US,38,YHM,CA,936,2015,1,3,1,P
27844,1051.0,OO,D,OO,3,3,YYC,CA,916,MSP,US,63,2013,3,8,3,F
54746,347.0,ZW,D,ZW,2,2,PHL,US,23,YYZ,CA,936,2017,2,6,1,F
57078,319.0,27Q,I,27Q,1,1,YUL,CA,941,TEB,US,21,2018,2,5,1,L
48433,2176.0,AA,D,AA,3,3,YYZ,CA,936,LAX,US,91,2016,1,2,5,F
37044,670.0,U7,I,U7,2,2,LZU,US,34,YHM,CA,936,2015,4,12,2,P
31973,1973.0,UA,D,UA,3,3,YYC,CA,916,DCA,US,38,2014,4,10,4,F
42220,214.0,EV,D,EV,3,3,YYZ,CA,936,DTW,US,43,2015,4,12,1,F
12141,413.0,9E,D,9E,2,2,YYZ,CA,936,CVG,US,52,2011,4,11,1,F
49727,1764.0,UA,D,UA,3,3,ORD,US,41,YVR,CA,906,2016,2,4,4,F
8589,1050.0,L2,D,L2,1,1,PIT,US,23,YWG,CA,926,2011,2,4,3,P
41646,348.0,YX,L,YX,2,2,YYZ,CA,936,EWR,US,21,2015,1,2,1,F
57391,19.0,KAH,D,KAH,1,6,YWH,CA,906,FBS,US,93,2018,3,7,1,L
34408,2023.0,UA,D,UA,3,3,YEG,CA,916,EWR,US,21,2014,2,6,5,F
9656,495.0,9E,D,9E,2,2,CLE,US,44,YUL,CA,941,2011,3,9,1,F
9808,691.0,YX,D,YX,2,2,MYR,US,37,YYZ,CA,936,2011,4,10,2,F
58616,950.0,9E,D,9E,2,2,MSP,US,63,YUL,CA,941,2018,4,12,2,F
402,194.0,U7,I,U7,1,1,YIP,US,43,YHM,CA,936,2010,4,10,1,P
37853,440.0,FX,D,FX,3,3,YYZ,CA,936,IND,US,42,2015,2,4,1,G
45845,345.0,AX,D,AX,1,5,IAD,US,38,YYZ,CA,936,2016,4,10,1,F
50763,708.0,FX,D,FX,3,3,YWG,CA,926,ORD,US,41,2017,4,12,2,G
12417,348.0,XE,D,XE,2,2,YYZ,CA,936,EWR,US,21,2011,3,8,1,F
2198,1371.0,YV,D,YV,2,2,SNA,US,91,YEG,CA,916,2010,2,6,3,F
6414,2176.0,VX,D,VX,2,2,LAX,US,91,YYZ,CA,936,2010,3,8,5,F
43615,436.0,MQ,D,MQ,3,3,ORD,US,41,YYZ,CA,936,2015,4,10,1,F
26189,436.0,S5,D,S5,2,2,YYZ,CA,936,ORD,US,41,2013,2,4,1,F
42119,1315.0,OO,D,OO,3,3,YYZ,CA,936,DEN,US,82,2015,4,10,3,F
46333,446.0,DL,D,DL,3,3,YYZ,CA,936,BOS,US,13,2016,3,9,1,L
42944,1854.0,UA,D,UA,3,3,YEG,CA,916,IAH,US,74,2015,4,12,4,F
14422,394.0,YX,D,YX,2,2,PHL,US,23,YUL,CA,941,2011,3,7,1,F
20267,803.0,YX,D,YX,2,2,CLT,US,36,YUL,CA,941,2012,1,3,2,F
41379,530.0,G7,D,G7,2,2,DTW,US,43,YUL,CA,941,2015,3,8,2,F
2242,327.0,9L,D,9L,2,2,YYZ,CA,936,BTV,US,16,2010,4,11,1,F
16198,344.0,FX,D,FX,3,3,YMX,CA,941,EWR,US,21,2012,2,4,1,G
18583,417.0,SLQ,I,SLQ,1,1,YUL,CA,941,ACY,US,21,2012,1,3,1,L
1357,470.0,XJ,D,XJ,2,2,PIA,US,41,YXU,CA,936,2010,1,1,1,F
55241,366.0,9E,D,9E,2,2,YYZ,CA,936,JFK,US,22,2017,2,5,1,F
55706,800.0,UA,D,UA,3,3,SFO,US,91,YVR,CA,906,2017,3,9,2,F
24837,345.0,DL,D,DL,3,3,YYZ,CA,936,IAD,US,38,2013,1,1,1,L
18540,1876.0,GL,I,GL,2,2,PHX,US,81,YYZ,CA,936,2012,4,10,4,L
18077,70.0,KAH,D,KAH,1,6,YWH,CA,906,KEH,US,93,2012,4,12,1,F
4504,800.0,OO,D,OO,3,3,YVR,CA,906,SFO,US,91,2010,1,2,2,F
8435,549.0,GFQ,I,GFQ,1,4,BWG,US,52,YHM,CA,936,2011,1,3,2,P
32577,347.0,DL,D,DL,3,3,PHL,US,23,YYZ,CA,936,2014,1,3,1,L
55572,994.0,EV,D,EV,3,3,ATL,US,34,YUL,CA,941,2017,3,7,2,F
9008,1944.0,FX,D,FX,3,3,YVR,CA,906,MEM,US,54,2011,4,10,4,G
20012,446.0,9E,D,9E,2,2,YYZ,CA,936,BOS,US,13,2012,2,4,1,F
3930,347.0,XE,L,XE,2,2,EWR,US,21,YYZ,CA,936,2010,2,5,1,L
14655,1523.0,AA,D,AA,3,3,DFW,US,74,YYC,CA,916,2011,4,10,4,F
55314,530.0,EV,D,EV,3,3,DTW,US,43,YUL,CA,941,2017,2,5,2,F
23804,1137.0,ZW,D,ZW,2,2,YQB,CA,941,ATL,US,34,2013,4,10,3,F
16601,599.0,YX,D,YX,2,2,CMH,US,44,YUL,CA,941,2012,4,11,2,F
43519,739.0,EV,D,EV,3,3,ATL,US,34,YYZ,CA,936,2015,3,7,2,F
42457,1019.0,OO,D,OO,3,3,DEN,US,82,YEG,CA,916,2015,4,11,3,F
40841,366.0,S5,D,S5,2,2,JFK,US,22,YYZ,CA,936,2015,1,1,1,F
34229,2023.0,UA,D,UA,3,3,YEG,CA,916,EWR,US,21,2014,1,1,5,F
14782,898.0,OO,D,OO,3,3,DEN,US,82,YYC,CA,916,2011,1,1,2,F
47341,881.0,EV,D,EV,3,3,YQB,CA,941,ORD,US,41,2016,2,5,2,F
8732,2014.0,ABX,A,ABX,2,2,YVR,CA,906,CVG,US,52,2011,2,6,5,G
46158,1280.0,UA,D,UA,3,3,YYZ,CA,936,IAH,US,74,2016,3,8,3,L
60515,366.0,9E,D,9E,2,2,JFK,US,22,YYZ,CA,936,2018,1,1,1,F
41873,1019.0,S5,D,S5,2,2,DEN,US,82,YEG,CA,916,2015,2,4,3,F
11973,613.0,9L,D,9L,2,2,EWR,US,21,YHZ,CA,951,2011,2,5,2,F
23308,122.0,ABX,A,ABX,2,2,YVR,CA,906,BFI,US,93,2013,2,4,1,G
21680,357.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2012,1,1,1,F
21046,436.0,G7,D,G7,2,2,YYZ,CA,936,ORD,US,41,2012,2,4,1,F
21814,1404.0,AA,D,AA,3,3,YUL,CA,941,MIA,US,33,2012,3,9,3,F
43462,678.0,9E,D,9E,2,2,MSP,US,63,YYZ,CA,936,2015,4,10,2,F
47946,1019.0,OO,D,OO,3,3,DEN,US,82,YEG,CA,916,2016,2,5,3,F
32785,2449.0,DL,D,DL,3,3,JFK,US,22,YVR,CA,906,2014,3,9,5,F
59523,1086.0,OO,D,OO,3,3,MSP,US,63,YEG,CA,916,2018,4,12,3,F
2441,1764.0,US,D,US,3,3,YVR,CA,906,ORD,US,41,2010,1,3,4,F
46525,655.0,YX,L,YX,2,2,ORD,US,41,YOW,CA,936,2016,4,12,2,F
19052,345.0,S5,D,S5,2,2,YYZ,CA,936,IAD,US,38,2012,4,10,1,F
27162,730.0,OO,D,OO,3,3,DEN,US,82,YQR,CA,921,2013,1,1,2,F
59462,333.0,MQ,D,MQ,3,3,YUL,CA,941,JFK,US,22,2018,4,10,1,F
11778,436.0,AX,D,AX,1,5,YYZ,CA,936,ORD,US,41,2011,3,9,1,F
30323,122.0,ABX,A,ABX,2,2,BFI,US,93,YVR,CA,906,2014,4,11,1,G
14578,1086.0,XJ,D,XJ,2,2,MSP,US,63,YEG,CA,916,2011,1,3,3,F
1084,1632.0,FX,D,FX,3,3,YYC,CA,916,MEM,US,54,2010,2,4,4,G
24158,1436.0,UA,D,UA,3,3,YVR,CA,906,MSP,US,63,2013,1,1,3,F
37739,460.0,5X,D,5X,3,3,SDF,US,52,YHM,CA,936,2015,1,1,1,G
48128,436.0,OO,D,OO,3,3,ORD,US,41,YYZ,CA,936,2016,4,12,1,F
38565,1358.0,0WQ,D,0WQ,1,1,YEG,CA,916,LAX,US,91,2015,4,10,3,L
52574,720.0,OO,D,OO,3,3,SLC,US,87,YYC,CA,916,2017,4,11,2,F
50489,317.0,U7,I,U7,2,2,DAY,US,44,YHM,CA,936,2017,2,5,1,P
11623,1102.0,G4,D,G4,2,2,IFP,US,81,YYC,CA,916,2011,4,11,3,L
19701,990.0,OO,D,OO,3,3,ORD,US,41,YQR,CA,921,2012,3,9,2,F
33903,395.0,CP (2),D,CP,2,2,YWG,CA,926,MSP,US,63,2014,2,5,1,F
1984,2065.0,DL,D,DL,3,3,YEG,CA,916,RDU,US,36,2010,1,1,5,F
16338,793.0,5X,D,5X,3,3,YMX,CA,941,SDF,US,52,2012,4,12,2,G
30731,1400.0,YX,L,YX,2,2,JAX,US,33,YHZ,CA,951,2014,2,5,3,F
58235,559.0,DL,D,DL,3,3,YEG,CA,916,SEA,US,93,2018,4,11,2,F
14499,437.0,UA,D,UA,3,3,ORD,US,41,YYZ,CA,936,2011,1,2,1,F
54584,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2017,4,12,3,F
55312,98.0,OO,D,OO,3,3,YYJ,CA,906,SEA,US,93,2017,3,8,1,F
30232,960.0,5X,D,5X,3,3,YYC,CA,916,FSD,US,67,2014,3,8,2,G
45902,348.0,DL,D,DL,3,3,EWR,US,21,YYZ,CA,936,2016,1,2,1,L
41511,1081.0,OO,D,OO,3,3,YVR,CA,906,LAX,US,91,2015,2,5,3,F
26445,990.0,OO,D,OO,3,3,ORD,US,41,YQR,CA,921,2013,4,10,2,F
26496,396.0,MQ,D,MQ,3,3,ORD,US,41,YKF,CA,936,2013,3,7,1,F
34389,440.0,9E,D,9E,2,2,DTW,US,43,YOW,CA,936,2014,3,9,1,F
24954,783.0,DL,D,DL,3,3,DEN,US,82,YWG,CA,926,2013,4,11,2,L
8657,1913.0,N8,D,MRQ,1,1,YQX,CA,961,HSV,US,51,2011,3,7,4,P
17545,1044.0,S5,D,S5,2,2,CMH,US,44,YHZ,CA,951,2012,2,4,3,F
27812,436.0,G7,D,G7,2,2,ORD,US,41,YYZ,CA,936,2013,2,6,1,F
19877,803.0,YX,D,YX,2,2,CLT,US,36,YUL,CA,941,2012,4,11,2,F
53709,489.0,YV,D,YV,2,2,YUL,CA,941,IAD,US,38,2017,3,8,1,F
10424,1764.0,CP (2),D,CP,2,2,ORD,US,41,YVR,CA,906,2011,1,1,4,F
6676,1080.0,OO,D,OO,3,3,LAX,US,91,YVR,CA,906,2010,3,8,3,F
9528,1035.0,XE,D,XE,2,2,YOW,CA,936,MEM,US,54,2011,4,10,3,F
30379,793.0,5X,D,5X,3,3,YMX,CA,941,SDF,US,52,2014,3,7,2,G
46418,672.0,09Q,D,09Q,1,1,YOW,CA,936,RDU,US,36,2016,4,11,2,L
527,310.0,GFQ,I,GFQ,1,4,YHM,CA,936,FWA,US,42,2010,4,10,1,P
20752,366.0,9E,D,9E,2,2,JFK,US,22,YYZ,CA,936,2012,4,11,1,F
54946,453.0,QX,D,QX,2,2,SEA,US,93,YYC,CA,916,2017,2,6,1,F
12962,739.0,CP (2),D,CP,2,2,ATL,US,34,YYZ,CA,936,2011,2,6,2,F
18804,1342.0,G4,D,G4,2,2,IFP,US,81,YWG,CA,926,2012,3,9,3,L
42663,1436.0,CP (2),D,CP,2,2,MSP,US,63,YVR,CA,906,2015,4,12,3,F
39094,2031.0,UA,D,UA,3,3,YYC,CA,916,RDU,US,36,2015,3,8,5,F
8855,960.0,5X,D,5X,3,3,YYC,CA,916,FSD,US,67,2011,1,3,2,G
52858,214.0,9E,D,9E,2,2,YYZ,CA,936,DTW,US,43,2017,4,10,1,F
55703,739.0,DL,D,DL,3,3,YYZ,CA,936,ATL,US,34,2017,3,8,2,F
52809,328.0,YX,L,YX,2,2,EWR,US,21,YOW,CA,936,2017,2,4,1,F
28596,219.0,QX,D,QX,2,2,SEA,US,93,YLW,CA,906,2013,1,3,1,F
32300,656.0,CP (2),D,CP,2,2,YQR,CA,921,MSP,US,63,2014,2,4,2,F
1410,797.0,EV,D,EV,3,3,BHM,US,51,YYZ,CA,936,2010,1,1,2,F
41747,692.0,YX,L,YX,2,2,PHL,US,23,YHZ,CA,951,2015,4,12,2,F
25923,345.0,G7,D,G7,2,2,IAD,US,38,YYZ,CA,936,2013,1,1,1,F
18991,1374.0,YV,D,YV,2,2,YEG,CA,916,PHX,US,81,2012,1,1,3,F
20999,515.0,ZW,D,ZW,2,2,YQB,CA,941,PHL,US,23,2012,3,7,2,F
45025,377.0,PO,P,PO,3,3,YHM,CA,936,CVG,US,52,2016,3,8,1,P
4535,1126.0,OO,D,OO,3,3,YXE,CA,921,ORD,US,41,2010,1,3,3,F
8258,320.0,U7,I,U7,2,2,LUK,US,44,YXU,CA,936,2011,1,2,1,P
52958,2248.0,DL,D,DL,3,3,YVR,CA,906,ATL,US,34,2017,3,9,5,F
42671,899.0,UA,D,UA,3,3,DEN,US,82,YYC,CA,916,2015,2,4,2,F
30348,122.0,5X,D,5X,3,3,BFI,US,93,YVR,CA,906,2014,4,11,1,G
34925,214.0,9E,D,9E,2,2,YYZ,CA,936,DTW,US,43,2014,4,12,1,F
15173,1754.0,AA,D,AA,3,3,YVR,CA,906,DFW,US,74,2011,3,8,4,F
38869,347.0,YX,L,YX,2,2,BWI,US,35,YYZ,CA,936,2015,1,3,1,F
58911,327.0,9E,D,9E,2,2,LGA,US,22,YOW,CA,936,2018,2,6,1,F
20228,797.0,OO,D,OO,3,3,YVR,CA,906,SLC,US,87,2012,4,12,2,F
2960,1021.0,9E,D,9E,2,2,YYZ,CA,936,ICT,US,62,2010,3,8,3,F
47497,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2016,3,7,1,F
3513,1420.0,09Q,D,09Q,1,4,ORD,US,41,YEG,CA,916,2010,4,11,3,L
16962,1914.0,US,D,US,3,3,ATL,US,34,YYC,CA,916,2012,1,3,4,F
10059,123.0,KAH,D,KAH,1,6,ZNA,CA,906,KEH,US,93,2011,2,5,1,F
4607,655.0,AX,D,AX,1,5,YOW,CA,936,ORD,US,41,2010,1,3,2,F
60765,324.0,9E,D,9E,2,2,YUL,CA,941,LGA,US,22,2018,4,11,1,F
60094,453.0,CP (2),D,CP,2,2,YYC,CA,916,SEA,US,93,2018,4,12,1,F
53333,783.0,OO,D,OO,3,3,DEN,US,82,YWG,CA,926,2017,2,4,2,F
24458,2597.0,UA,D,UA,3,3,TPA,US,33,YVR,CA,906,2013,1,2,6,F
53175,331.0,EV,D,EV,3,3,EWR,US,21,YUL,CA,941,2017,2,6,1,F
2394,305.0,9E,D,9E,2,2,TVC,US,43,YYZ,CA,936,2010,3,8,1,F
51993,395.0,DL,D,DL,3,3,YWG,CA,926,MSP,US,63,2017,4,11,1,L
15781,284.0,U7,D,U7,2,2,GRR,US,43,YHM,CA,936,2012,4,11,1,P
60225,251.0,QX,D,QX,2,2,YVR,CA,906,PDX,US,92,2018,2,5,1,F
20528,856.0,OO,D,OO,3,3,DEN,US,82,YXE,CA,921,2012,2,6,2,F
18912,1011.0,EV,D,EV,2,2,DTW,US,43,YHZ,CA,951,2012,3,9,3,F
52302,436.0,G7,D,G7,2,2,ORD,US,41,YYZ,CA,936,2017,2,4,1,F
19974,436.0,EV,D,EV,2,2,YYZ,CA,936,ORD,US,41,2012,1,1,1,F
5906,413.0,OH (1),D,OH,3,3,YYZ,CA,936,CVG,US,52,2010,4,10,1,F
24237,2330.0,UA,D,UA,3,3,YVR,CA,906,MDT,US,23,2013,2,4,5,F
58943,797.0,CP (2),D,CP,2,2,SLC,US,87,YVR,CA,906,2018,2,5,2,F
49197,1436.0,CP (2),D,CP,2,2,MSP,US,63,YVR,CA,906,2016,1,3,3,F
42052,440.0,9E,D,9E,2,2,YOW,CA,936,DTW,US,43,2015,2,5,1,F
47008,214.0,EV,D,EV,3,3,YYZ,CA,936,DTW,US,43,2016,4,11,1,F
30330,282.0,5X,D,5X,3,3,GEG,US,93,YVR,CA,906,2014,4,12,1,G
17572,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2012,1,3,1,L
18041,345.0,DL,D,DL,3,3,YYZ,CA,936,IAD,US,38,2012,4,11,1,L
32869,324.0,G7,D,G7,2,2,LGA,US,22,YUL,CA,941,2014,2,5,1,F
46920,899.0,S5,D,S5,2,2,DEN,US,82,YYC,CA,916,2016,1,2,2,F
40731,994.0,9E,D,9E,2,2,YUL,CA,941,ATL,US,34,2015,1,1,2,F
55632,1748.0,UA,D,UA,3,3,YYC,CA,916,IAH,US,74,2017,1,1,4,F
13497,2259.0,UA,D,UA,3,3,SFO,US,91,YYZ,CA,936,2011,4,12,5,F
10682,204.0,DL,D,DL,3,3,PTK,US,43,YYZ,CA,936,2011,1,2,1,L
43392,345.0,YV,D,YV,2,2,YYZ,CA,936,IAD,US,38,2015,3,8,1,F
37854,440.0,FX,D,FX,3,3,YYZ,CA,936,IND,US,42,2015,4,12,1,G
54168,655.0,OO,D,OO,3,3,YOW,CA,936,ORD,US,41,2017,3,7,2,F
44485,407.0,AMQ,I,AMQ,1,4,IND,US,42,YHM,CA,936,2016,2,4,1,P
54739,797.0,OO,D,OO,3,3,SLC,US,87,YVR,CA,906,2017,2,5,2,F
23932,609.0,ZW,D,ZW,2,2,EWN,US,36,YYZ,CA,936,2013,2,6,2,F
37793,1706.0,FX,D,FX,3,3,MEM,US,54,YEG,CA,916,2015,4,10,4,G
50949,122.0,5X,D,5X,3,3,BFI,US,93,YVR,CA,906,2017,3,9,1,G
12996,193.0,C5,D,C5,1,6,YYZ,CA,936,CLE,US,44,2011,3,7,1,F
48530,748.0,OO,D,OO,3,3,YUL,CA,941,ORD,US,41,2016,4,12,2,F
51199,446.0,0WQ,D,0WQ,1,1,YYZ,CA,936,BOS,US,13,2017,3,9,1,L
31232,582.0,ZW,D,ZW,2,2,YOW,CA,936,ORF,US,38,2014,1,3,2,F
30504,1633.0,FX,D,FX,3,3,MEM,US,54,YYC,CA,916,2014,4,11,4,G
2264,992.0,OO,D,OO,3,3,LAS,US,85,YVR,CA,906,2010,2,4,2,F
41738,800.0,OO,D,OO,3,3,YVR,CA,906,SFO,US,91,2015,1,1,2,F
20733,614.0,EV,D,EV,2,2,EWR,US,21,YHZ,CA,951,2012,2,5,2,F
17878,2057.0,UA,D,UA,3,3,CLE,US,44,YVR,CA,906,2012,2,5,5,F
57272,418.0,04Q,D,04Q,1,6,YTZ,CA,936,BED,US,13,2018,1,3,1,L
12614,588.0,ZW,D,ZW,2,2,CLT,US,36,YYZ,CA,936,2011,2,5,2,F
9198,690.0,OO,D,OO,3,3,YVR,CA,906,RNO,US,85,2011,4,11,2,F
57378,1400.0,YX,L,YX,2,2,JAX,US,33,YHZ,CA,951,2018,2,4,3,F
26379,751.0,ZW,D,ZW,2,2,YOW,CA,936,CLT,US,36,2013,4,11,2,F
2316,524.0,EV,D,EV,3,3,YYZ,CA,936,GSO,US,36,2010,4,11,2,F
44515,990.0,5X,D,5X,3,3,SDF,US,52,YWG,CA,926,2016,3,7,2,G
61254,739.0,DL,D,DL,3,3,ATL,US,34,YYZ,CA,936,2018,3,8,2,F
59538,331.0,EV,D,EV,3,3,EWR,US,21,YUL,CA,941,2018,3,7,1,F
12214,193.0,C5,D,C5,1,6,CLE,US,44,YYZ,CA,936,2011,2,4,1,F
12191,990.0,OO,D,OO,3,3,YQR,CA,921,ORD,US,41,2011,1,1,2,F
17924,1848.0,S5,D,S5,2,2,YOW,CA,936,SLC,US,87,2012,2,6,4,F
9023,1943.0,FX,D,FX,3,3,YVR,CA,906,MEM,US,54,2011,2,6,4,G
26557,1162.0,EV,D,EV,3,3,EWR,US,21,YYT,CA,961,2013,4,10,3,F
49485,994.0,EV,D,EV,3,3,ATL,US,34,YUL,CA,941,2016,3,8,2,F
10722,2172.0,UA,D,UA,3,3,YVR,CA,906,MSY,US,72,2011,3,9,5,F
15597,440.0,FX,D,FX,3,3,YYZ,CA,936,IND,US,42,2012,3,9,1,G
9684,838.0,XE,D,XE,2,2,YYZ,CA,936,MCI,US,64,2011,4,10,2,F
12354,606.0,XE,D,XE,2,2,EWR,US,21,YQM,CA,946,2011,3,9,2,F
35352,395.0,9E,D,9E,2,2,YWG,CA,926,MSP,US,63,2014,1,3,1,F
60457,655.0,OO,D,OO,3,3,YOW,CA,936,ORD,US,41,2018,1,1,2,F
58862,655.0,OO,D,OO,3,3,ORD,US,41,YOW,CA,936,2018,2,5,2,F
15869,411.0,GFQ,D,GFQ,1,1,CLU,US,42,YHM,CA,936,2012,1,1,1,P
32225,1019.0,S5,D,S5,2,2,YEG,CA,916,DEN,US,82,2014,2,5,3,F
